review_id,sku_id,customer_id,rating,review_text,review_title,sentiment_score,review_date,verified_purchase,image_uploaded
REV00000495,SKU00133,CUST00139,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Sconces,0.907,2026-02-10 06:35:33.000000,True,False
REV00000496,SKU00316,CUST00139,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Duvets,1.0,2025-05-22 11:12:54.000000,True,False
REV00000497,SKU00314,CUST00139,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Sheets,1.0,2025-05-25 11:12:54.000000,True,False
REV00000498,SKU00005,CUST00139,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Sofas,0.914,2024-08-21 13:35:09.000000,True,False
REV00000499,SKU00373,CUST00139,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Bath Mats,0.592,2024-07-30 13:35:09.000000,True,False
REV00000500,SKU00142,CUST00139,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Outdoor Lighting,0.387,2025-08-24 18:08:30.000000,True,False
REV00000501,SKU00272,CUST00139,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Small Appliances,1.0,2025-08-23 18:08:30.000000,True,False
REV00000502,SKU00054,CUST00140,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Coffee Tables,1.0,2025-06-17 07:13:03.000000,True,False
REV00000503,SKU00146,CUST00140,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Mirrors,1.0,2024-06-01 09:07:20.000000,True,False
REV00000504,SKU00362,CUST00140,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Towels,0.899,2024-06-17 09:07:20.000000,True,False
REV00000505,SKU00021,CUST00140,4,Excellent quality and very comfortable. Highly recommend!,Love this Dining Tables,0.515,2024-06-06 09:07:20.000000,True,True
REV00000506,SKU00132,CUST00140,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Sconces,0.811,2026-03-28 20:48:38.000000,True,False
REV00000507,SKU00290,CUST00140,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Bakeware,0.947,2026-04-02 20:48:38.000000,True,True
REV00000508,SKU00390,CUST00140,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Shower Curtains,1.0,2025-03-11 11:30:04.000000,True,False
REV00000509,SKU00410,CUST00141,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Robes,1.0,2025-07-31 04:06:44.000000,True,False
REV00000510,SKU00218,CUST00141,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Curtains,0.96,2025-08-09 19:27:37.000000,True,False
REV00000511,SKU00252,CUST00141,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Cutlery,1.0,2025-10-06 09:38:33.000000,True,False
REV00000512,SKU00052,CUST00141,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Desks,0.94,2025-09-20 09:38:33.000000,True,False
REV00000513,SKU00006,CUST00141,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Sofas,1.0,2025-09-15 09:38:33.000000,True,False
REV00000514,SKU00250,CUST00141,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Cutlery,0.949,2024-06-15 11:39:00.000000,True,False
REV00000515,SKU00065,CUST00142,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Coffee Tables,0.989,2025-09-20 16:09:11.000000,True,False
REV00000516,SKU00169,CUST00142,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Vases,1.0,2025-04-18 08:21:09.000000,True,False
REV00000517,SKU00221,CUST00142,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Curtains,1.0,2024-08-12 20:03:11.000000,True,False
REV00000518,SKU00152,CUST00142,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Mirrors,1.0,2024-09-02 20:03:11.000000,True,False
REV00000519,SKU00233,CUST00142,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Cookware,0.831,2026-03-15 17:42:42.000000,True,False
REV00000520,SKU00008,CUST00142,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Sofas,1.0,2026-03-22 17:42:42.000000,True,True
REV00000521,SKU00254,CUST00143,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Cutlery,1.0,2025-04-13 01:06:51.000000,True,False
REV00000522,SKU00125,CUST00143,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Sconces,1.0,2025-05-23 01:06:51.000000,True,False
REV00000523,SKU00021,CUST00143,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Dining Tables,0.869,2024-10-18 14:06:21.000000,True,False
REV00000524,SKU00123,CUST00143,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Sconces,0.389,2024-10-01 14:06:21.000000,True,False
REV00000525,SKU00092,CUST00143,3,"The color is completely off from what's shown online. Not bad, not great. It works but I've seen better quality at this price point.",Okay Chandeliers,-0.081,2024-10-08 14:06:21.000000,True,False
REV00000526,SKU00144,CUST00143,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Outdoor Lighting,0.805,2024-09-08 14:06:21.000000,True,False
REV00000527,SKU00114,CUST00143,4,Absolutely gorgeous! The photos don't do it justice.,Excellent Pendants,0.532,2024-09-10 14:06:21.000000,True,True
REV00000528,SKU00399,CUST00143,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Bath Accessories,1.0,2024-06-13 11:48:17.000000,True,False
REV00000529,SKU00270,CUST00143,4,Worth every penny. You can tell it's quality materials and well-made.,Love this Small Appliances,0.411,2024-12-08 12:05:47.000000,True,False
REV00000530,SKU00058,CUST00143,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Coffee Tables,1.0,2025-01-17 16:43:38.000000,True,True
REV00000531,SKU00057,CUST00144,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Coffee Tables,1.0,2024-11-01 20:03:54.000000,True,True
REV00000532,SKU00189,CUST00144,4,Worth every penny. You can tell it's quality materials and well-made.,Excellent Sculptures,0.486,2024-11-04 20:03:54.000000,True,False
REV00000533,SKU00094,CUST00144,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Chandeliers,0.976,2024-10-14 20:03:54.000000,True,False
REV00000534,SKU00129,CUST00144,5,Excellent quality and very comfortable. Highly recommend!,Love this Sconces,0.982,2024-10-17 20:03:54.000000,True,False
REV00000535,SKU00152,CUST00144,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Mirrors,0.898,2025-02-07 07:16:43.000000,True,False
REV00000536,SKU00014,CUST00145,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sofas,1.0,2025-01-29 13:53:51.000000,True,True
REV00000537,SKU00170,CUST00145,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Vases,0.962,2025-02-13 21:51:22.000000,True,False
REV00000538,SKU00367,CUST00145,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Towels,0.932,2025-02-14 21:51:22.000000,True,False
REV00000539,SKU00117,CUST00145,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Pendants,1.0,2025-02-22 21:51:22.000000,True,False
REV00000540,SKU00353,CUST00145,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Mattress Toppers,0.811,2025-03-08 21:51:22.000000,True,False
REV00000541,SKU00009,CUST00145,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Sofas,0.865,2024-12-01 13:30:38.000000,True,False
REV00000542,SKU00263,CUST00145,3,"Not bad, not great. It works but I've seen better quality at this price point.",Decent Small Appliances,0.054,2025-12-04 12:54:37.000000,True,False
REV00000543,SKU00290,CUST00146,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Bakeware,1.0,2026-03-01 14:37:26.000000,True,False
REV00000544,SKU00413,CUST00146,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Robes,0.923,2026-02-24 14:37:26.000000,True,False
REV00000545,SKU00033,CUST00146,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Beds,0.446,2025-04-16 20:58:09.000000,True,False
REV00000546,SKU00242,CUST00146,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Dinnerware,0.823,2024-11-25 09:06:48.000000,True,False
REV00000547,SKU00269,CUST00146,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Small Appliances,0.942,2024-12-03 09:06:48.000000,True,False
REV00000548,SKU00362,CUST00146,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Towels,1.0,2026-02-16 22:17:56.000000,True,False
REV00000549,SKU00071,CUST00147,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Bookshelves,1.0,2024-07-12 01:16:27.000000,True,False
REV00000550,SKU00216,CUST00148,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Rugs,0.879,2024-05-20 11:45:43.000000,True,False
REV00000551,SKU00044,CUST00148,4,Really happy with this purchase. The color is rich and the material seems durable.,Love this Desks,0.329,2025-07-08 09:55:52.000000,True,False
REV00000552,SKU00072,CUST00148,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Bookshelves,0.923,2025-06-10 09:55:52.000000,True,True
REV00000553,SKU00355,CUST00149,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Mattress Toppers,0.909,2024-06-06 21:22:38.000000,True,False
REV00000554,SKU00328,CUST00149,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Pillows,1.0,2024-06-10 21:22:38.000000,True,False
REV00000555,SKU00171,CUST00149,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Vases,1.0,2025-02-24 06:09:54.000000,True,False
REV00000556,SKU00129,CUST00150,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Sconces,0.975,2024-11-11 14:14:07.000000,True,False
REV00000557,SKU00044,CUST00151,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Desks,0.904,2024-06-30 17:34:13.000000,True,True
REV00000558,SKU00253,CUST00151,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Cutlery,0.332,2024-07-05 17:34:13.000000,True,False
REV00000559,SKU00079,CUST00151,5,Excellent quality and very comfortable. Highly recommend!,Excellent Bookshelves,0.82,2024-06-15 17:34:13.000000,True,False
REV00000560,SKU00357,CUST00151,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Towels,0.552,2025-12-16 05:40:15.000000,True,False
REV00000561,SKU00329,CUST00151,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Pillows,0.826,2026-01-01 05:40:15.000000,True,False
REV00000562,SKU00221,CUST00151,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Curtains,1.0,2025-10-09 16:01:07.000000,True,True
REV00000563,SKU00389,CUST00151,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Shower Curtains,1.0,2025-09-17 16:01:07.000000,True,False
REV00000564,SKU00153,CUST00152,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Mirrors,0.991,2025-12-07 06:21:26.000000,True,False
REV00000565,SKU00393,CUST00153,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Shower Curtains,1.0,2024-05-26 12:52:20.000000,True,False
REV00000566,SKU00356,CUST00153,4,Excellent quality and very comfortable. Highly recommend!,Beautiful Mattress Toppers,0.571,2024-11-16 12:07:34.000000,True,False
REV00000567,SKU00203,CUST00153,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Rugs,0.879,2024-11-05 12:07:34.000000,True,False
REV00000568,SKU00312,CUST00153,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Sheets,1.0,2024-11-13 12:07:34.000000,True,False
REV00000569,SKU00404,CUST00153,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Bath Accessories,1.0,2024-09-30 06:47:01.000000,True,False
REV00000570,SKU00248,CUST00154,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Dinnerware,0.961,2026-02-09 06:47:27.000000,True,False
REV00000571,SKU00209,CUST00155,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Rugs,1.0,2025-08-26 00:58:03.000000,True,False
REV00000572,SKU00149,CUST00155,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Mirrors,0.62,2024-09-12 19:02:39.000000,True,False
REV00000573,SKU00288,CUST00155,4,Worth every penny. You can tell it's quality materials and well-made.,Excellent Barware,0.433,2024-11-21 17:13:53.000000,True,False
REV00000574,SKU00226,CUST00156,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Curtains,0.887,2024-08-13 11:21:39.000000,True,False
REV00000575,SKU00286,CUST00156,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Barware,0.661,2025-05-14 06:14:57.000000,True,False
REV00000576,SKU00409,CUST00157,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Robes,0.91,2025-09-30 10:02:55.000000,True,False
REV00000577,SKU00019,CUST00157,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Dining Tables,0.899,2025-09-24 10:02:55.000000,True,False
REV00000578,SKU00367,CUST00158,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Towels,0.972,2024-07-25 06:48:18.000000,True,False
REV00000579,SKU00232,CUST00158,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Cookware,0.412,2024-08-13 06:48:18.000000,True,False
